;id;searchQuery;text;timestamp
0;1619677524967190528;repiulet;"Un ruzi*, que he barrat tot d'una, vota pel meu repiulet. No saben ni llegir.
*Aquest, nogensmenys, també era partidari de les dictadures nord-coreana, veneçolana... i ja no he hi volgut veure pas més.";2023-01-29 12:43:00+00:00
1;1620168513376894976;retuitar;podeu demanar la dimissió de Sigfrid Gras sense retuitar feixistes catalans és totalment compatible;2023-01-30 21:14:00+00:00
2;1619742793383170048;retuitar;Perquè, retuitar? Perque fa falta;2023-01-29 17:02:00+00:00
3;1619666435776864256;retuitar;En contra de retuitar genocides, per molt sucós que sigui atacar una desinhibida apologia de la indigència intelectual.;2023-01-29 11:59:00+00:00
4;1619642801406509056;retuitar;Retuit si tu també creus que tampoc s'ha de retuitar tot;2023-01-29 10:25:00+00:00
5;1619495681428959232;retuitar;já ia retuitar KKAAKAKKAAKAK vou ser assim🫶🏻;2023-01-29 00:40:00+00:00
6;1619493816993718272;retuitar;@kanen49 si us plau, deixa de retuitar aquests reptes per nens de 6 anys...;2023-01-29 00:33:00+00:00
7;1620194628803694592;Share;"I’m glad to share that I’ve obtained a new certification: HSK1 (Hànyǔ Shuǐpíng Kǎoshì 1) from Confucius Institute Headquarters! 

#zhonguo #chinese #china #mandarin #languagelearning #poliguot #китай #share lnkd.in/dF7q4vAA";2023-01-30 22:57:00+00:00
8;1620132857305001984;Share;"Aneu perdent llençols. Al final tindreu contenta la base ampla i no marcar perfil propi podeu passar a ser TVE3... comenceu a no tenir Share en molts espais x part meua. No sé si calculeu les coses amb els nínxols d'edat i espectres polítics.
Seguireu sent líders fent coses així?";2023-01-30 18:52:00+00:00
9;1620112479073484800;Share;"Lesportsac Porch Rectangular Cosmetic Cosmetics 6511 G803 Mickey Doodle Women 'S
is.gd/yck31x";2023-01-30 17:31:00+00:00
10;1620112474744954880;Share;"Lesportsac Porch Extra Large Rectangular Cosmetics 7121 G894 Floating Dots Women
is.gd/IrBmvA";2023-01-30 17:31:00+00:00
11;1620112452481617920;Share;"Lesportsac Porch Rectangular Cosmetic Cosmetics 6511 G843 1974 Warp Maze Women '
is.gd/1KOAlp";2023-01-30 17:31:00+00:00
12;1620112390192009216;Share;"Lesportsac Porch Rectangular Cosmetics 6511 G842 1974 Power Pellets Women 'S
is.gd/fsyXcj";2023-01-30 17:31:00+00:00
13;1620108682431467520;Share;"Lesportsac Porch Rectangular Cosmetic Cosmetics 6511 G899 Cloud Gazing Women 'S
is.gd/x3c43T";2023-01-30 17:16:00+00:00
14;1620108674785247232;Share;"Lesportsac Porch Rectangular Cosmetics 6511 G868 Loveyork Women 'S Keith
is.gd/41c3xp";2023-01-30 17:16:00+00:00
15;1620207698993360896;Post;Aventura/TPS/Post-Apocalíptico/zombies;2023-01-30 23:49:00+00:00
16;1620206220014665728;Post;volví a borrar mis post en ig;2023-01-30 23:43:00+00:00
17;1620200624045584384;Post;El ambo post guardia de un obstetra;2023-01-30 23:21:00+00:00
18;1620200448316821504;Post;"➡️ Quackity aparece en el post de @/machika_yt en Instagram! 
instagram.com/p/CoDkcWeuuE_/…";2023-01-30 23:21:00+00:00
19;1620200234973560832;Post;GALVESTON Entitlement:;2023-01-30 23:20:00+00:00
20;1620198941345325056;Post;post recordatorio random de que amo a la Aïda :((((😢💗;2023-01-30 23:15:00+00:00
21;1620195449733881856;Post;"👑Jackson en el post de neomediaworks en IG

➡️""Qué experiencia tan fenomenal fotografiar a @JacksonWang852 por primera vez en India 💫❤️"" #JACKSONININDIA #LollaIndia

🔗instagram.com/p/CoCtzQ3B_j0/…
@teamwangofcl #GOT7 @GOT7 #갓세븐";2023-01-30 23:01:00+00:00
22;1620194480199442432;Post;*qualquer* post da tracklist;2023-01-30 22:57:00+00:00
23;1620194107363557376;Post;NO POST DE LA;2023-01-30 22:55:00+00:00
24;1620194082084503552;Post;NO POST DE LA;2023-01-30 22:55:00+00:00
25;1620193063523033088;Post;En Instagram, en el post de la triple;2023-01-30 22:51:00+00:00
26;1620192880504758272;Post;el post de spreen me puso sensible;2023-01-30 22:50:00+00:00
27;1620192105514815488;Post;"Post del Escorial de Madrid
instagram.com/p/CoA939utebJ/…";2023-01-30 22:47:00+00:00
28;1620189657496702976;Post;Se acabo la QB controversy de esta post temporada;2023-01-30 22:38:00+00:00
29;1620188974127153152;Post;"[📄] #TRANS | 230129
Post de membresia de #JIHOON en #WEVERSE

 ""ja ja ?""

#지훈 #ジフン
#TREASURE #트레저 #トレジャ
@treasuremembers";2023-01-30 22:35:00+00:00
30;1620187654221615104;Post;Linkin Park refuta seu post;2023-01-30 22:30:00+00:00
31;1620187574676647936;Post;"@krystalball 
Racism in America is permanent.

Derrick Bell

piped.video/watch?v=9vqWsU8a…";2023-01-30 22:29:00+00:00
32;1620187434037444608;Post;"@esaagar 

Racism in America is permanent.

Derrick Bell
piped.video/watch?v=9vqWsU8a…";2023-01-30 22:29:00+00:00
33;1620186412799893504;Post;ella’s post (?!!!;2023-01-30 22:25:00+00:00
34;1620186326057496576;Post;ESTE POST D DE DREAMWEKITOS O NO;2023-01-30 22:24:00+00:00
35;1620204633921818624;comentari;"Un comentari absolutament fastigós, únicament entendible des de l'espanyolisme més rabiós i irracional.

Gairebé una desena de dones han estat bàsicament abusades sexualment com perque vinguis a posar-te de perfil d'aquesta manera";2023-01-30 23:37:00+00:00
36;1620201585845637120;comentari;"Avui, al #PleVendrell he escoltat un comentari de la ciutadana vendrellenca @marmarvazquez on recomanava al #PSC que en comptes d'1 moció per urgència han tingut 4 anys per negociar amb la Generalitat inversions. Que la protesta va bé, però millor les reunions.
👇🏻";2023-01-30 23:25:00+00:00
37;1620190042084999168;comentari;Que hi ha molt tabú amb la homoxesualitat? Ho dic pel comentari que has fet.,declarat obertament ..;2023-01-30 22:39:00+00:00
38;1620180456053555200;comentari;Ostia quin comentari mes caspos.;2023-01-30 22:01:00+00:00
39;1620177308425535488;comentari;"No totes les ""catalanas"" som de la Cup, això primer, i segon, espero q no tinguis ni mare, ni germana, ni neboda, perquè les deixes en molt mal lloc ( si es que són catalanas es clar ). Comentari desafortunat.";2023-01-30 21:49:00+00:00
40;1620170769593663488;comentari;La senyora aquesta (no sé qui és) on ha viscut tots aquests anys, per dir que passaria si a Telecinco o Antena 3 es fés un comentari sobre nazisme i independentisme? #elcirc;2023-01-30 21:23:00+00:00
41;1620169049618649088;comentari;el meu comentari l'he fet sense haver-la sentit... però no em sorprèn...;2023-01-30 21:16:00+00:00
42;1620166015584993280;comentari;"Que poc aporta el teu comentari en un moment així. 
Ànims Marc i que aparegui!!";2023-01-30 21:04:00+00:00
43;1620164709315121152;comentari;Heu vist el comentari del Maragall acomiadant-se del Parlament català? diu que s'ha de ser més parlamentari que partidista, i més ciutadà que polític. Això no lliga amb  el comentari que fas oi? QUINA BARRA QUE TENEN!!!! Aquests d'ER son uns falsos tots plegats.;2023-01-30 20:59:00+00:00
44;1620164159718703104;comentari;just avui he tingut una discussió amb un company que em feia exactament el mateix comentari. Dient que no eximia la culpa de l'agressor, però que vaja, que la víctima ja s'ho podia esperar....no me n'he sortit de fer-li entendre.;2023-01-30 20:56:00+00:00
45;1620160694837731328;comentari;"primer de tot gràcies pel teu comentari... val a dir que sóc la primera a pregar que tots els impostos que van a l'exèrcit poguessin anar a sanitat i educació. 
També cal recordar que quan es va deixar Gaza estava tot sembrat i actiu...";2023-01-30 20:43:00+00:00
46;1620160485508411392;comentari;Molt be, Toni i colaboradors......pel comentari pel Manuel Vidal i Zona Franca;2023-01-30 20:42:00+00:00
47;1620158650756239360;comentari;"Voro entrenador interí del València.

Comentari atemporal.";2023-01-30 20:34:00+00:00
48;1620158192423665664;comentari;aquest comentari ha fet molt de mal al barri marítim però molta gràcia i orgull a la vilafranca metropolitana;2023-01-30 20:33:00+00:00
49;1620152385334284288;comentari;Soc un mindundi i no és representatiu de res però només cal fer una simple divisió per veure que el meu comentari té un like cada 56 impressions i el de l’Elisenda un cada 344 visulaitzacions.;2023-01-30 20:10:00+00:00
50;1620182210975502336;Pin;"niotoris odotnaroborolse#. npm  .nueqeun d   nador.bergo  es   qcerepael q   zreertiug arom a   tonju alrur la en anmopkoos arcm  .añehuep lalvi  en o pin ld staief  laen   .toibhic. ..d atesfi la ennamopko socrma.aertmu cava d siagalre .traesnualnco#!.""osicaty  vi osicat  vi";2023-01-30 22:08:00+00:00
51;1620140606952448000;Pin;El capitalisme no té pietat, ni veu més enllà dels euros, potser si comencen a pagar els serveis ecosistèmics de la pagesia retroactivament fins als anys 70, es pugui salvar al sector agrari de petita i mitjana escala.;2023-01-30 19:23:00+00:00
52;1620133946578321408;Pin;Circula pollós;2023-01-30 18:56:00+00:00
53;1620131050025279488;Pin;I pel no turisme també...a pobles sense turisme com pot ser @Malda_Urgell, on realment és important el desenvolupament rural, no hi han lloguers i a més cars. Tampoc feina. Treballar a BCN per sobreviure. Perquè a BCN no es pot viure. #novaruralitat;2023-01-30 18:45:00+00:00
54;1620122903433068544;Pin;"La meva resposta-pista #visualthinking al 1r #criptomàrius #filosofàrius del @mariusserra: ""El filòsof empíric dels esmorzars britànics"" (pin 3622)

(Doncs trobo que tenia molta retirada a l'Escurçó Negre!😅)";2023-01-30 18:12:00+00:00
55;1620106543596437504;Pin;"Ja has pagat lo què deus??
33 anys delinquint";2023-01-30 17:07:00+00:00
56;1620096544543498240;Pin;"Cupaires follant amb polis 

#zoofilia";2023-01-30 16:28:00+00:00
57;1620208807614861312;Profile;Squirrel side profile - flickr.com/photos/197125700@…;2023-01-30 23:54:00+00:00
58;1620196284257951744;Profile;Liu Zhenya profile definitely a possibility…;2023-01-30 23:04:00+00:00
59;1620171423615684608;Profile;"Crassula perforata 'Variegata'
Plant profile: worldofsucculents.com/crassu…

#worldofsucculents #succupedia #succulentsaroundtheworld #crassula #crassulaperforata #succulent #succulents";2023-01-30 21:25:00+00:00
60;1620107157734830080;Profile;Nunc nec neque. Nam pretium turpis et arcu. Mauris turpis nunc, blandit et, volutpat molestie, porta ut, ligula. Nunc nec neque. Praesent turpis.;2023-01-30 17:10:00+00:00
61;1620093240975425536;Profile;2 profiles vadathava? Normal and work profile?;2023-01-30 16:15:00+00:00
62;1620088021419982848;Profile;iTunes $100  + @Gameflip + profile code: 9WM5BP;2023-01-30 15:54:00+00:00
63;1620087971918794752;Profile;iTunes $25  + @Gameflip + profile code: 9WM5BP;2023-01-30 15:54:00+00:00
64;1620087883184087040;Profile;iTunes $50  + @Gameflip + profile code: 9WM5BP;2023-01-30 15:53:00+00:00
65;1620087377141157888;Profile;Apple/iTunes 30 dollars @Gameflip profile code: UZWH91;2023-01-30 15:51:00+00:00
66;1620068951307833344;Profile;Fantastic profile. congrats!;2023-01-30 14:38:00+00:00
67;1620068373366476800;Profile;Nothing unusual. High profile figures also left when he was at Barça...... R10, Deco, Yaya, Eto'o etc;2023-01-30 14:36:00+00:00
68;1620055567787229184;Profile;Total!;2023-01-30 13:45:00+00:00
69;1619958432869781504;Profile;Fusce risus nisl, viverra et, tempor et, pretium in, sapien. Pellentesque egestas, neque sit amet convallis pulvinar, justo nulla eleifend augue, ac auctor orci leo non est. Integer tincidunt. In hac habitasse platea dictumst. Curabitur turpis.;2023-01-30 07:19:00+00:00
70;1619947084467019776;Profile;"VALKYRIE PROFILE: LENNETH
Valquíria de Platina (PLATINUM)
#PlayStationTrophy #PS5Share, #VALKYRIEPROFILELENNETH";2023-01-30 06:34:00+00:00
71;1619936013337649152;Profile;beomgyu: his facial structure / side profile;2023-01-30 05:50:00+00:00
72;1619930347185246208;Profile;"#q8crafters#kuwait#الكويت#
#handmade
#homeaccessories
#homebusiness
#hobby
#handmadewithlove
#shabbychic
#decopage
#decopatch 
#recycle
#reuse.  #Artistic works  #knitting, #stitching, #drawing #crochet  #coloring everything in my profile is my hand made";2023-01-30 05:27:00+00:00
73;1619900465080320000;Profile;A mí segunda hija le puse lenneth de Valkyria profile, 😅;2023-01-30 03:29:00+00:00
74;1619872576733601792;Profile;"StarTech com 2 Port PCI Express eSATA Controller Adapter Card - Dual Port PCIe eSATA Card w/Low Profile/Half-Height Bracket ( F2D6RGS

amazon.com/dp/B000ZLRGKQ";2023-01-30 01:38:00+00:00
75;1620206140024832000;Comment;Quel manque de respect sah comment on a pu passer de Kvaratshkelia à Piyech 🤣🤣;2023-01-30 23:43:00+00:00
76;1620180922812481536;Comment;Kamma foga da par comment yi affecter inti??? Iya Allah yinadjik minnoum 🤲🏾;2023-01-30 22:03:00+00:00
77;1620145161580994560;Comment;Comprendre comment l'histoire (تاريخ) est une leçon/morale (عبرة) qui renforce la croyance (عقيدة);2023-01-30 19:41:00+00:00
78;1620141937411133440;Comment;De la tata de Jorel? Comment ?;2023-01-30 19:28:00+00:00
79;1620105076030443520;Comment;Sarcastic comment;2023-01-30 17:02:00+00:00
80;1620095829288816640;Comment;"Comment 
NIMRIT DESERVES TROPHY #NimritKaurAhluwalia #NimritIsTheBoss @vootselect @justvoot";2023-01-30 16:25:00+00:00
81;1620074497733808128;Comment;Comment convertir des Flux-Avax en Flux #Bitcoin mescryptomonnaies.fr/convert…;2023-01-30 15:00:00+00:00
82;1620049729303490560;Comment;"La cible des ""nouveaux nazis""... Les enfants... c'est a dire le FUTUR Palestinien...
Comment Dieu va les Juger ???...
الاحتلال الإسرائيلي يقتل 5 أطفال فلسطينيين في أقل من شهر piped.video/rsbvJLEzOFo via @YouTube";2023-01-30 13:22:00+00:00
83;1620042545081516032;Comment;"Comment Karo

#NimritIsTheBoss 
NIMRIT DESERVES TROPHY
#NimritKaurAhluwalia";2023-01-30 12:53:00+00:00
84;1620040981319147520;Comment;Comment song 7 σου λεει;2023-01-30 12:47:00+00:00
85;1620039651636699136;Comment;"تتصرف ازاي لو صاحبتك حد ضايقها ف الشغل؟
Mustafa Turk X See Saw
Episode's link in the first comment

#سي_سو #eyesee #seesaw #مصطفى_ترك";2023-01-30 12:42:00+00:00
86;1620028821633388544;Comment;Peculiar comment;2023-01-30 11:59:00+00:00
87;1620023916474568704;Comment;OGC seeks Public Comment on v1.1 of OGC API - Environment Data Retrieval Standard geoconnexion.com/news/ogc-se…;2023-01-30 11:39:00+00:00
88;1620022386086264832;Comment;Haaa comment section muri zvibaba 🙌;2023-01-30 11:33:00+00:00
89;1620020302192467968;Comment;Airbus tuna comment wapi😫😫.;2023-01-30 11:25:00+00:00
90;1620190550950572032;Friend;Pero qui va a vindre aci en el panorama que ni ha? Fugiran tots, els bons i contrastats, com de la peste;2023-01-30 22:41:00+00:00
91;1620148862857134080;Friend;broganes most important;2023-01-30 19:56:00+00:00
92;1620146236572729344;Friend;"Ibn Al-Jawzī رحمه الله said:

“The Salaf used to pray istikharah before they took (someone as) a companion (friend).”

[Sifat as-Safwah, 598]";2023-01-30 19:45:00+00:00
93;1620124609914757120;Friend;"مساء الورد 
Good night dear friend";2023-01-30 18:19:00+00:00
94;1620115844637556736;Friend;"Pakistan. 

دشمن دانا که غم جان بود، بهتر از آن دوست که نادان بود. 

Having a smart enemy is way better than having a stupid friend/neighbour.";2023-01-30 17:44:00+00:00
95;1620112486925213696;Friend;"The Salaf (رحمهم الله) used to perform (pray) istekharah (Seek guidance from Allah) before they took (someone as) a companion (friend). 

[Ibn al-Jawzi (rahimahullah), Sifat as-Safwah, 598]
#istekharah";2023-01-30 17:31:00+00:00
96;1620111980580458496;Friend;""" TAHAJJUD ""
Let ALLAH ﷺ be your 3am friend .
🍂💫";2023-01-30 17:29:00+00:00
97;1620099236019990528;Friend;"📰 | #NCTDREAM en la página oficial de Avex. 

🔗: avexnet.jp/contents/music_j/…

📌 Best Friend Ever, debut japonés
🗓️: 08/02/2023 

#엔시티드림 @NCTsmtown_DREAM";2023-01-30 16:38:00+00:00
98;1620091974467620864;Friend;Hi friend Cècile ❤️ @CecileWzt;2023-01-30 16:10:00+00:00
99;1620086987985403904;Friend;"My friend I'm fasting it's not fair! 

اللهم إني صائمة";2023-01-30 15:50:00+00:00
100;1620072624985620480;Friend;perdó, una pala, m'ha fet un false friend el cervell;2023-01-30 14:53:00+00:00
101;1620060123971612672;Friend;وانتى طيبه وبصحه وسلامه يا لووو 🥹😘💓💓two years with you means alot to me 💓💓💓🍬🍬thank you my life time friend 🙏✌🏼🤍;2023-01-30 14:03:00+00:00
102;1620043853851156480;Friend;"less)
Tesla Model 3: 596,000 (4% more)";2023-01-30 12:58:00+00:00
103;1620174594098462720;bloquejar;Ei @MESperMallorca i @MesEsqManacor bloquejar i perseguir a qui diu la veritat són formes de democràcia? Sí en democràcia ens hem d'amagar perquè mos atacau;2023-01-30 21:38:00+00:00
104;1620156237081108480;bloquejar;"En faré més d'aquests! M'ha servit per bloquejar defensor de l'explotació animal! 💪🏼 I dels de: ""les proteïnes, blablabla, visca l'explotació animal, produïr aliments (són animals, no aliments, però ok), t'alimentes d'@HeuraFoods (que sí, gràcies, però essencialment de llegums,";2023-01-30 20:25:00+00:00
105;1620147980685967360;bloquejar;@junqueras @gabrielrufian  @JoanTarda  @ERCbcn @martarovira Espanya amb ER que ha aconseguit, seccionar per la meitat l'Independentisme, bloquejar o perdre totes les competències a un nivell brutal, robar-nos a la cara els 20.000.000.000€.;2023-01-30 19:52:00+00:00
106;1620101740719906816;bloquejar;Ahir vaig bloquejar a la lluna catalana, sense cap motiu, mai m'ha agradat, i no vull veure-la per les xarxes.;2023-01-30 16:48:00+00:00
107;1620073446100340736;bloquejar;Es que ell en si es vomitiu. Clàssic perfil a bloquejar des del minut 0.;2023-01-30 14:56:00+00:00
108;1620050560920743936;bloquejar;"Estan ofegant Catalunya per manca de llibertat
Podem no pot, només fa nosa
PSC farà per bloquejar tot
PP, VOX i C's ni cas
ERC està sol per voler fer la seva
a JxC no el fan costat
i CUP és no a tot
Es farà una alternativa per canviar-ho tot?";2023-01-30 13:25:00+00:00
109;1620033123127037952;bloquejar;Impedireu als familiars aparcar el cotxe en doble fila i/o bloquejar #carrilBUS?;2023-01-30 12:16:00+00:00
110;1620032666253893632;bloquejar;El Mosén i el seu ego van bloquejar qualsevol acord.;2023-01-30 12:14:00+00:00
111;1620027651464515584;bloquejar;Gràcies a tu, O Meigho, puc bloquejar molts im-bè-cils cada dia 😇😇😇;2023-01-30 11:54:00+00:00
112;1619985798094520320;bloquejar;I de que ha servit si després no hi havia una estructura, una estratègia per bloquejar espais aeris,maritims. On és el suport internacional? 🤔🤔;2023-01-30 09:08:00+00:00
113;1619963028166037504;bloquejar;Enric Gomà és capaç de bloquejar se mare quan li pregunta si trigarà gaire a sopar. No t'hi facis mala sang i benvingut al club.;2023-01-30 07:37:00+00:00
114;1619956797472755712;bloquejar;@vanessajunque Bon dia Vanessa, soc la Mari Carme. El telèfon del nostre servei de Banca Telefònica és el 900 300 321. En el cas que necessitis bloquejar una targeta el telèfon és el 900 109 002.;2023-01-30 07:12:00+00:00
115;1619768013519200256;bloquejar;"De veres que vis ho creieu lo de la regeneraciœ? Doncs ho teniu molt fàcil: deixeu de bloquejar  la renovació del CGPJ i que es dugue a terme la renovació.
A que teniu por?";2023-01-29 18:42:00+00:00
116;1619733771640791040;bloquejar;T'hauries de bloquejar tu mateix, que això de auto anomenar-se anti-feixista no es sols un títol.;2023-01-29 16:26:00+00:00
117;1619689662100156416;bloquejar;Escolti! Al final l'hauré de bloquejar a vosté de Novembre a Maig!;2023-01-29 13:31:00+00:00
118;1619673057941147648;bloquejar;Ojalá es puguere bloquejar instagram al eixir de festa durant tota la nit;2023-01-29 12:25:00+00:00
119;1620179380281688064;retuitejar;"Podeu llegir i retuitejar?
És important
🕯🕯🕯
@RestaurandoDign 
#LancaleLeski 
#Shoah 
@ACAI_cat 
@LICRABCN 
@AuschwitzMuseum 
@Melindronet 
@Leah_A_Goldberg";2023-01-30 21:57:00+00:00
120;1620033117796065280;retuitejar;retuitejar lo dels Bollards. No puc parar de fer scrolldown;2023-01-30 12:16:00+00:00
121;1620083997878673408;Retweet;General Court martial?... Mujassi?;2023-01-30 15:38:00+00:00
122;1620050337964126208;Retweet;retweet de lianhuagongzhu de YugiShibasaki;2023-01-30 13:24:00+00:00
123;1620045900696686592;Retweet;"MARTINA (Vardaxí) Selections Graus 2016 Monica Lorenzo, Estanis Dalmau, Chuan Carlos Marco 
.all other composers 
PLEASE RETWEET operaonvideo.com/martina-var…  #Opera in Aragonese.
Set in R...";2023-01-30 13:06:00+00:00
124;1619699904695115776;Retweet;xGustoTheGunx: @Retweetstreame2 twitch.tv/xGustoTheGunx;2023-01-29 14:12:00+00:00
125;1620203457264381952;resposta;Que resposta esdrúxula kkkk;2023-01-30 23:33:00+00:00
126;1620199411308724224;resposta;la resposta és ben fàcil: perquè soc una intensa 😁;2023-01-30 23:16:00+00:00
127;1620194928314970112;resposta;"Fa un temps vaig anar al BBVA perquè no podia operar al caixer amb el mòbil, i la resposta del responsable va ser: ""PUES AL RESTO DE GENTE NO LE PASA"".

T'imagines anar al llanterner perquè tens una fuga a una aixeta i et diga ""PUES EL RESTO DE GRIFOS NO GOTEAN""?

#zoombancs";2023-01-30 22:59:00+00:00
128;1620191975575261184;resposta;La resposta a la meva pregunta és obviament NO;2023-01-30 22:47:00+00:00
129;1620190898247323648;resposta;"Avui a #entredocents hem enraonat del #ChatGPT amb en @benjami i @hgardo 

""Canviar la resposta és evolució,
canviar la pregunta serà revolució""
Jorge Wagensberg

Si la IA ens dóna les respostes, cal ensenyar a fer bones preguntes.";2023-01-30 22:43:00+00:00
130;1620188843248078848;resposta;"En Medir marca amb ♥ el matis de que el tuit inicial era (clarament) ironía. 
Però sense rectificar ni matitzar la seva propia resposta.
Aquest tipus de actitud  il•lustra molt ľafany reiterat en tergiversar per part ďalguns.";2023-01-30 22:34:00+00:00
131;1620180182677032960;resposta;"Bona nit!

🗣️ Hermínia Ordeig (@OrdeigOrdeig): “Totes les persones tenen dret a viure una vida plena”

La @fundaciomap treballa per donar resposta als col·lectius més vulnerables, garantint el compliment dels seus drets

xarxanet.org/social/noticies…";2023-01-30 22:00:00+00:00
132;1620179940594565120;resposta;Demanant les fonts utilitzades als treballs? L'he provat poc, però crec no dóna fonts concretes a partir de les quals construeix la resposta.;2023-01-30 21:59:00+00:00
133;1620178349531463680;resposta;Escoltant a Tardà, ERC ha tocat fons. Què fer quan s'està tocant fons?. Resposta: Tocar fons, fallar i trobar com tirar endavant rectificant. És el que els espera.;2023-01-30 21:53:00+00:00
134;1620175942516883456;resposta;Llàstima, pel respecte que et tinc, hauria esperat una resposta més intel.ligent, menys primitiva i menys al.lucinògena, @salvadorcardus @MonTerrassa;2023-01-30 21:43:00+00:00
135;1620175799994433536;resposta;Gràcies per la ràpida resposta crack!!;2023-01-30 21:43:00+00:00
136;1620175417167745024;resposta;Conti ja saps la resposta no cal q mho segueixis preguntant q ets mol pesat;2023-01-30 21:41:00+00:00
137;1620173871709298688;resposta;Ahhh OK, ets un puto ñordo! No havia ni mirat el teu perfil, ets xusma española! Per això t'ha molestat la meva resposta, oi, tros de 💩?;2023-01-30 21:35:00+00:00
138;1620172493498761216;resposta;Voleu saber la meva resposta? O m’ignorareu com sempre? Perdó, primer m’enganyareu i després ja vindrà el no atendre.;2023-01-30 21:29:00+00:00
139;1620208719161081856;etiqueta;Malanguanyat raïm. Amb la foto de l’etiqueta es farà vinagre en 2 dies.;2023-01-30 23:53:00+00:00
140;1620206342224117760;etiqueta;L'etiqueta 'content creator' porta anys rodant, amb cada nova xarxa o plataforma n'eixiran més  He dit tant que cree contingut com que no tinc problema en dir-me youtuber/tiktoker/streamer/podcaster/el que siga, i en el meu cas (al ser multi-plataforma) dic CC i acabe abans;2023-01-30 23:44:00+00:00
141;1620204623675150336;etiqueta;"Parle en general. Abans eixa etiqueta ni existia; només a l’àmbit audiovisual a publicitat i ni tan sols com a “creador”, sinó com a que creaves el contingut de les marques. 
Tu mateix has dit que crees contingut a Tiktok en comptes d’anomenat-te tiktoker directament 😅";2023-01-30 23:37:00+00:00
142;1620201863017807872;etiqueta;Etiqueta Negra, Marnier y Woodford (extraordinarioooooo).;2023-01-30 23:26:00+00:00
143;1620201239727448064;etiqueta;"I parlem de professionalització entre cometes. Ho fem perquè no està definida i tampoc sabem on posar els límits. 
També crec que l’etiqueta de creador de contingut és un eufemisme de tiktoker/youtuber/streamer perquè queda més seriós.";2023-01-30 23:24:00+00:00
144;1620193209954582528;etiqueta;Mireu a qui etiqueta (i és habitual). I mireu-ho sense tenir prejudicis contra Construïm per dir que mireu:;2023-01-30 22:52:00+00:00
145;1620181036406816768;etiqueta;La etiqueta #Akru es tendencia 😌 😌 🥳🥳🧡🖤AE🧡🖤;2023-01-30 22:03:00+00:00
146;1620178112175816704;etiqueta;"La etiqueta de anís ""El mono' van a ganar...";2023-01-30 21:52:00+00:00
147;1620177262032338944;etiqueta;"Es, només, una manera de falcar l'etiqueta ""independentista"", que encara cotitza en el mercat electoral.
Com que el referèndum ha de ser acordat, a ells no els obliga a RES.

Es un frau com una catedral.";2023-01-30 21:48:00+00:00
148;1620169518021742592;etiqueta;ETIQUETA DEL DIA🖒😎☕#LasSancionesCastiganLaSalud;2023-01-30 21:18:00+00:00
149;1620168095020257280;etiqueta;"Estrenamos a Aurum Miles en su propia etiqueta, Quixotical Records

soundcloud.com/ibizasonica/p…

Jude 6 (Original Mix)";2023-01-30 21:12:00+00:00
150;1620168022139994112;etiqueta;ETIQUETA DEL DIA #LasSancionesCastiganLaSalud;2023-01-30 21:12:00+00:00
151;1620206312100626432;Ban;Ban assault bolt action pistols;2023-01-30 23:44:00+00:00
152;1620181289382068224;Ban;"egocentric 
 altogether 
 destruction 
 gulag 
 ban 
 enclose";2023-01-30 22:04:00+00:00
153;1620154422050570240;Ban;Music City Center: Stop supporting guns and killing! Ban SCI! - ¡Firma la petición! chng.it/qTBszZ5D a través de @Change_Mex;2023-01-30 20:18:00+00:00
154;1620153999034060800;Ban;incoming el transfer ban;2023-01-30 20:16:00+00:00
155;1620122920994607104;Ban;Cunt-sultant;2023-01-30 18:12:00+00:00
156;1620116732458467328;Ban;CREPATA SJDJDJDK;2023-01-30 17:48:00+00:00
157;1620108292004663296;Ban;Míle buíochas dhuit a dhaoine uasal 👏🙏;2023-01-30 17:14:00+00:00
158;1620100779607719936;Ban;M'estranyava que no ho haguessis fet tan bon punt el ban fer fora. Ben fet.;2023-01-30 16:45:00+00:00
159;1620082097913462784;Ban;"🔴Signat el Ban per a l’ampliació de l’horari de la restauració i els locals d’oci de #Badalona durant la celebració de la Copa del Rei de bàsquet

eltotbadalona.cat/signat-el-…";2023-01-30 15:30:00+00:00
160;1620068437623177216;Ban;Barca mls Newell's así debe seguir su carrera;2023-01-30 14:36:00+00:00
161;1620059151996178432;Ban;"✍️ L’alcalde @guijarroruben signa un Ban per a l’ampliació de l’horari de la restauració i els locals d’oci de #Badalona durant la celebració de la Copa del Rei de bàsquet 
👇bit.ly/3wLHEsd";2023-01-30 13:59:00+00:00
162;1620155629490036736;Seen;"Imam al-Dhahabi رحمه الله states:

""He [Abu Hanifah] heard Hadith from Ataa' Ibn Abi Rabah in Makkah. He [Abu Hanifah] said: I have not seen anyone more superior than Ataa'.""

[Manaqib Abi Hanifah - al-Dhahabi]";2023-01-30 20:22:00+00:00
163;1620142948624265216;Seen;Aquí aplica la de: what’s been seen, cannot be unseen 😱😱;2023-01-30 19:32:00+00:00
164;1620142703823708160;Seen;"ویسے تو اللہ رب العزت کو کسی کے سہارے کی ضرورت نہیں  لیکن سرکارے دو جہان کا سہارا لیا گیا تھا۔ 
I have seen in my life that people who are untankful to other humans are the most unthankful to God. 
You will see a teacher without a book but a book without a teacher you can't !";2023-01-30 19:31:00+00:00
